Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
12235,VT,Electric Vehicle (EV) Charging Station Fee Authorization,"Any Vermont agency or department that owns or controls EV charging
stations may establish and set user fees. The agency or department may
establish fees that are less than or equal to the cost of charging or
the retail rate charged for the use of EV charging stations available to
the public. Fees collected must be deposited into the same fund or
account from which the EV charging stations expenses originated. This
authorization expires on July 1, 2022. (Reference [Vermont
Statutes](https://legislature.vermont.gov/statutes/) Title 32, Chapter
7, Section 604)
",2019-06-14 00:00:00 UTC,,false,37,Laws and Regulations,"",2019-06-19 18:25:32 UTC,2022-07-01 00:00:00 UTC,,,"",ELEC|PHEV,"",OTHER,STATION|GOV,https://legislature.vermont.gov/|https://legislature.vermont.gov/statutes/,expired,2022-07-01
12236,VT,Electric Vehicle Supply Equipment (EVSE) Code Reporting,"On or before December 1, 2019, the Vermont Agency of Agriculture, Food
and Markets (Agency) must submit a report to the legislature that
provides an update on the National Institute of Standards and
Technology's (NIST) progress toward adopting a code on EVSE and makes a
recommendation for an annual licensing fee for EVSE available to the
public. If NIST has not adopted a code on EVSE by December 1, 2020, the
Agency must submit an additional report on or before that date that
provides an update on NIST's progress toward adopting a code. (Reference
[Vermont Statutes](https://legislature.vermont.gov/) Title 9, Chapter
73, Section 2730)
",2019-06-14 00:00:00 UTC,,false,32,Laws and Regulations,"",2019-06-19 18:27:01 UTC,2021-07-01 00:00:00 UTC,,,"",ELEC|PHEV,"",REGIS,OTHER,https://legislature.vermont.gov/,expired,2021-07-01
12237,VT,Fuel-Efficient Vehicle Incentive Analysis,"The Vermont Agency of Transportation (VTrans) must complete a study and
submit a to the legislature determining whether to implement a rebate
program for individuals to purchase or lease fuel-efficient vehicles
that is funded by fees collected from individuals that purchase or lease
inefficient vehicles. The report must also assess how this incentive
program could function with other Vermont incentive programs to reach
the plug-in electric vehicle goal in the Vermont Comprehensive Energy
Plan. VTrans published a report on October 15, 2019. (Reference House
Bill 529, 2019)
",2019-06-14 00:00:00 UTC,,false,39,Laws and Regulations,"",2019-06-19 18:28:48 UTC,,2022-09-09 00:00:00 UTC,,"",ELEC|PHEV,"",OTHER,OTHER,https://legislature.vermont.gov/,archived,2022-09-09
12241,NV,Electric Vehicle (EV) Charging Station Grant Authorization,"Utilities are authorized to offer public school districts grants of up
to 75% of the cost of EV charging station installation on school
property or the purchase of all-electric school buses.

(Reference [Nevada Revised Statutes 701B.670](https://www.leg.state.nv.us/law1.html))",2019-05-23 00:00:00 UTC,,false,10,Laws and Regulations,"",2019-07-01 15:49:47 UTC,2025-12-31 00:00:00 UTC,,2023-07-01 00:00:00 UTC,"",ELEC,"",OTHER,STATION|FLEET,https://www.leg.state.nv.us/|https://www.leg.state.nv.us/law1.html,repealed,2023-07-01
12259,AR,Electric Equipment and Electric Vehicle Supply Equipment (EVSE) Incentive - Entergy,"Qualified Entergy customers are eligible to receive incentives in
varying amounts for the purchase of select on- and off-road electric
vehicles and Level 2 EVSE. For more information, including eligible
technologies, see the Entergy [eTech](https://entergyetech.com/)
website.
",,,false,20,Utility / Private Incentives,"",2019-08-05 15:37:54 UTC,,2020-07-12 00:00:00 UTC,,"",ELEC,OTHER,"",STATION|FLEET|IND,"",archived,2020-07-12
12271,TX,Medium- and Heavy-Duty Vehicle and Infrastructure Grant Program,"The Texas Commission on Environmental Quality (TCEQ) provides funding
for eligible medium- and heavy-duty on-road alternative fuel vehicles or
engine repowers and replacements, as well as for associated electric
vehicle supply equipment (EVSE) and hydrogen fueling infrastructure.
Funding is also available for Level 2 EVSE located at public, workplace,
or multi-unit dwellings. Both government and non-government entities
that own and operate diesel fleets and equipment are eligible for
funding. This grant program is funded by Texas' portion of the
[Volkswagen Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
For more information, including funding availability and how to apply,
see the TCEQ [Volkswagen Environmental Mitigation
Program](https://www.tceq.texas.gov/agency/trust) website.
",,,false,5,State Incentives,"",2019-08-12 18:07:51 UTC,,2022-03-01 00:00:00 UTC,,"",AFTMKTCONV|BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,"",STATION|FLEET|GOV,"",archived,2022-03-01
12284,IA,Residential Electric Vehicle (EV) Incentive – MidAmerican Energy,"MidAmerican Energy offers residential customers a \$500 rebate for the
purchase of a new EV. Eligible vehicles must be purchased or leased
after January 1, 2020. For more information, including eligibility and
funding availability, see the [MidAmerican
Energy](https://www.midamericanenergy.com/home) website.
",,,false,31,Utility / Private Incentives,"",2021-01-12 23:03:24 UTC,2020-12-31 00:00:00 UTC,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,"",expired,2020-12-31
12285,IA,Commercial Electric Vehicle Supply Equipment (EVSE) Rebate – MidAmerican Energy,"MidAmerican Energy offers commercial customers a \$1,500 rebate for the
purchase and installation of a Level 2 charging station. Eligible EVSE
must be purchased and installed between January 1 and December 31, 2020.
For more information, including eligibility and funding availability,
see the [MidAmerican Energy](https://www.midamericanenergy.com/home)
website.
",,,false,30,Utility / Private Incentives,"",2021-01-12 23:01:11 UTC,,2020-12-31 00:00:00 UTC,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",STATION|FLEET,"",archived,2020-12-31
12292,OR,Electric Vehicle (EV) Charging Station Installation Rebate - Central Lincoln,"Central Lincoln offers residential and commercial customers a rebate of
\$250 to purchase a Level 2 EV charging station. Eligible EV charging
stations must be purchased on or after July 1, 2018. Applicants are
limited to one rebate per location. For more information, including the
application, please visit the Central Lincoln website.
",,,false,40,Utility / Private Incentives,"",2019-10-16 15:22:25 UTC,,2023-08-25 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|FLEET|IND,"",archived,2023-08-25
12294,OR,Electric Vehicle (EV) Registration Incentive - Emerald People’s Utility District (EPUD),"EPUD customers are eligible for a \$100 incentive to register their new
or used EV with EPUD. For more information, including eligibility
requirements and application, visit the EPUD website.
",,,false,35,Utility / Private Incentives,"",2019-10-16 15:25:36 UTC,,2023-12-19 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",IND,"",archived,2023-12-19
12296,OR,Non-Residential Electric Vehicle Supply Equipment (EVSE) Grants - Pacific Power,"Pacific Power offers non-residential customers quarterly grants for up
to 100% of eligible purchase and installation costs of EVSE. Twenty-five
percent of funds will be earmarked for workplace charging and fleet
electrification projects. Additional requirements may apply. For more
information, visit the Pacific Power [Charging Station
Grants](https://www.pacificpower.net/savings-energy-choices/electric-vehicles/charging-station-grants.html)
website.
",,,false,33,Utility / Private Incentives,"",2019-10-16 15:29:07 UTC,,2022-01-01 00:00:00 UTC,,"",ELEC|PHEV,GNT,"",STATION|FLEET|GOV,"",archived,2022-01-01
12297,CA,Non-Residential Electric Vehicle Supply Equipment (EVSE) Grants - Pacific Power,"Pacific Power offers non-residential customers quarterly grants for up
to 100% of eligible purchase and installation costs of EVSE. Twenty-five
percent of funds will be earmarked for workplace charging and fleet
electrification projects. Additional requirements may apply. For more
information, visit the Pacific Power [Electric
Vehicle](https://www.pacificpower.net/savings-energy-choices/electric-vehicles/charging-station-grants.html)
website.
",,,false,105,Utility / Private Incentives,"",2019-10-16 15:34:07 UTC,,2020-11-13 00:00:00 UTC,,"",ELEC|PHEV,GNT,"",STATION|FLEET|GOV,"",archived,2020-11-13
12298,WA,Non-Residential Electric Vehicle Supply Equipment (EVSE) Grants - Pacific Power,"Pacific Power offers non-residential customers quarterly grants for up
to 100% of eligible purchase and installation costs of EVSE. Twenty-five
percent of funds will be earmarked for workplace charging and fleet
electrification projects. Additional requirements may apply. For more
information, including application timelines, visit the Pacific Power
[Charging Station
Grants](https://www.pacificpower.net/savings-energy-choices/electric-vehicles/charging-station-grants.html)
website.
",,,false,70,Utility / Private Incentives,"",2019-10-16 15:36:23 UTC,,2022-04-11 00:00:00 UTC,,"",ELEC|PHEV,GNT,"",STATION|FLEET|GOV,"",archived,2022-04-11
12300,OR,Zero Emission Vehicle (ZEV) Deployment,"The Oregon Department of Energy (ODOE) will monitor state ZEV adoption
goal progress for registered vehicles, new vehicle purchases, and the
state fleet. The state established the following goals for vehicle
registrations:

-   By 2020, 50,000 vehicles will be ZEV;
-   By 2025, 250,000 vehicles will be ZEV; and
-   By 2030, 25% of vehicles will be ZEV.

In addition, the state established the following goals for new vehicle
purchases:

-   By 2030, 50% of all new vehicle purchases will be ZEV; and
-   By 2035, 90% of all new vehicle purchases will be ZEV.

By 2029, all state fleet vehicles should be ZEVs. ODOE must submit a
[biennial
report](https://www.oregon.gov/energy/energy-oregon/Pages/BIZEV.aspx) by
September 15 on the status of ZEV adoption. If ZEV adoption goals are
not met, ODOE report must include strategies for increased adoption
rates.

(Reference [Oregon Revised Statutes](https://www.oregonlegislature.gov/)
283.327 and 283.398)
",2020-01-01 00:00:00 UTC,,false,42,Laws and Regulations,"",2019-10-24 21:08:39 UTC,,2023-08-25 00:00:00 UTC,,"",ELEC|HY|PHEV,"",AIRQEMISSIONS,OTHER,https://olis.oregonlegislature.gov/liz/2019R1/Measures/Overview/SB1044,archived,2023-08-25
12313,CA,Electric Vehicle (EV) Charging Rate Reduction - Bear Valley Electric Service (BVES),"BVES offers three EV time-of-use (TOU) rates to customers enrolled in
the Transportation Electrification Pilot Program. The discounted TOU
rate is for the super off-peak hours. For more information, including
how to apply and eligibility, see the BVES EV Charging Pilot website.
",,,false,151,Utility / Private Incentives,"",2019-11-11 21:21:54 UTC,,2023-10-12 00:00:00 UTC,,"",ELEC|PHEV,TOU,"",STATION|IND,"",archived,2023-10-12
12338,IA,Electric Vehicle Incentive – Central Iowa Power Cooperative (CIPCO),"CIPCO residential customers are eligible for a \$500 rebate on the
purchase or lease of a plug-in electric or plug-in hybrid electric
vehicle. Vehicles must be new and must be listed on the Department of
Energy's [Fuel
Economy](https://www.fueleconomy.gov/feg/PowerSearch.do?action=noform&path=1&year1=1984&year2=2020&vtype=Electric)
website. For more information, see the CIPCO [All Electric
Vehicle](https://www.cipco.net/NoTailPipe) website.
",,,false,35,Utility / Private Incentives,"",2019-12-16 22:16:57 UTC,,2020-06-12 00:00:00 UTC,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,"",archived,2020-06-12
12339,IA,Electric Vehicle and Electric Vehicle Supply Equipment (EVSE) Incentive - CIPCO,"Commercial CIPCO customers are eligible for rebates for the purchase of
electric vehicles and the purchase and installation of Level 2 EVSE.
Rebates are awarded as follows:

::: {align=""center""}
  Type                               Rebate
  --------------------------------- ---------
  Level 2 chargers                   \$1,000
  Plug-in electric vehicle            \$250
  Plug-in hybrid electric vehicle     \$250
:::

The rebate amount is limited to no more than 5 vehicles or EVSE per
location and EVSE rebates must not exceed 50% of the installed cost. For
more information, see the CIPCO [All Electric
Vehicle](https://www.cipco.net/NoTailPipe) website.
",,,false,34,Utility / Private Incentives,"",2019-12-16 22:22:45 UTC,,2020-06-12 00:00:00 UTC,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",STATION|FLEET|GOV,"",archived,2020-06-12
12341,NE,Electric Vehicle Supply Equipment (EVSE) Rebate ,"The Nebraska Department of Environment and Energy (NDEE) provides
funding for the purchase, installation, operation, and maintenance of
Level 2 and direct current (DC) fast charger EVSE. NDEE will reimburse
up to 50% of the costs of Level 2 EVSE and up to 80% of DC fast EVSE.
Additional requirements may apply. The program is funded by Nebraska's
portion of the [Volkswagen Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
For more information, including application details, visit the NDEE
[Volkswagen Settlement](http://deq.ne.gov/NDEQProg.nsf/OnWeb/AirVW)
website.
",,,false,10,State Incentives,"",2019-12-16 22:32:22 UTC,,2020-06-12 00:00:00 UTC,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",STATION|FLEET|GOV,"",archived,2020-06-12
12343,NM,Electric Vehicle (EV) Charging Station Funding ,"The New Mexico Environment Department (NMED) provides funding for
eligible mitigation projects for nitrogen oxides (NOx) emissions. NMED
may provide funds up to 100% of the cost to purchase, install, and
maintain eligible light-duty EV charging stations. Additional
requirements may apply.

The program is funded by New Mexico's portion of the [Volkswagen
Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
For more information, visit the New Mexico [Volkswagen
Settlement](https://www.env.nm.gov/air-quality/vw-settlement/) website.
",,,false,5,State Incentives,"",2019-12-16 22:38:49 UTC,,2023-04-25 00:00:00 UTC,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,OTHER,"",STATION|FLEET|GOV|IND,"",archived,2023-04-25
12347,OK,Electric Vehicle (EV) Charging Station Rebate – Public Service Company of Oklahoma (PSO),"PSO offers a rebate of up to \$250 to residential customers for an
[ENERGY STAR](https://www.energystar.gov/products) certified Level 2 EV
charging station. Eligible charging stations must be new and purchased
in Oklahoma. For more information, including the application, see the
PSO [EV Charger](https://www.psoklahoma.com/clean-energy/electric-cars/)
website.
",,,false,60,Utility / Private Incentives,"",2019-12-16 22:47:57 UTC,,2023-08-04 00:00:00 UTC,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,"",archived,2023-08-04
12352,RI,Electric Vehicle Supply Equipment (EVSE) Incentive Program,"The Rhode Island Office of Energy Resources (OER) offers financial
incentives through the Electrify RI Program for the installation of new
EVSE at Rhode Island workplaces, multi-unit dwellings, government
properties, and publicly accessible locations. Funds are awarded on a
first-come, first-served basis. This incentive program is funded by
Rhode Island's portion of the [Volkswagen Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
For more information, including program guidelines, grant amounts, and
funding availability, see the OER [Electrify Rhode
Island](http://www.energy.ri.gov/electrifyri.php) website.
",,,false,15,State Incentives,"",2019-12-19 16:50:59 UTC,,2022-03-10 00:00:00 UTC,,"",ELEC|PHEV,GNT,"",STATION|FLEET|GOV,"",archived,2022-03-10
12354,NY,Electric Vehicle (EV) Charging Station Rebate - PSEG Long Island,"Public Service Enterprise Group (PSEG) Long Island offers a \$400 rebate
to residential customers who install a smart, Level 2 EV charging
station. Funds are awarded on a first-come, first-served basis and are
limited to two rebates per year, per residential account. Additional
terms and conditions apply. For more information, including how to
apply, see the PSEG Long Island [Smart Charger
Rebate](https://www.psegliny.com/saveenergyandmoney/greenenergy/ev/smartcharge)
website.
",,,false,64,Utility / Private Incentives,"",2021-01-12 23:42:05 UTC,,2021-12-31 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|IND,"",archived,2021-12-31
12362,HI,Electric Vehicle Supply Equipment (EVSE) Rebate Program,"The Hawaii Public Utilities Commission (PUC) offers a rebate for the new
installation or upgrade of a Level 2 EVSE or direct-current fast
charging (DCFC) EVSE. Rebates are awarded in the following amounts:

::: {align=""center""}
  Project Type        Charger Type   Maximum Reimbursement
  ------------------ -------------- -----------------------
  New Installation      Level 2             \$4,500
  New Installation        DCFC             \$35,000
  Upgrade               Level 2             \$3,000
  Upgrade                 DCFC             \$28,000
:::

Eligible applicants include individuals, non-profits, private
businesses, and government entities. Priority will be given to
applicants with EVSEs that are publicly available, serve multiple
individuals, or service electric vehicle fleets. Only EVSE installed or
upgraded after December 31, 2019 are eligible. The PUC may award up to
\$500,000 in rebates annually.

(Reference [House Bill](https://www.capitol.hawaii.gov/) 1585, 2019, and
[Hawaii Revised Statutes](https://www.capitol.hawaii.gov/) 269)
",,,false,3,State Incentives,"",2019-12-20 22:23:16 UTC,,2020-07-09 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",FLEET|GOV|IND,https://www.capitol.hawaii.gov/session2019/bills/GM1244_.PDF,archived,2020-07-09
12363,NJ,Electric Vehicle Supply Equipment (EVSE) Grant Program,"The New Jersey Board of Public Utilities (NJBPU) provides county and
municipal government entities with grants up to \$1,500 for Level 2
EVSE. Eligible EVSE must be purchased between December 1, 2019 and June
1, 2020. NJBPU is accepting applications until April 15, 2020 (verified
December 2019). Funds are awarded on a rolling basis and subject to
availability. For more information, including eligibility requirements
and how to apply, see the [Clean Fleet Electric Vehicle Incentive
Program](https://www.bpu.state.nj.us/bpu/newsroom/2019/approved/20191126.html)
website.
",,,false,25,State Incentives,"",2019-12-20 22:29:10 UTC,2020-04-15 00:00:00 UTC,,,"",ELEC|PHEV,GNT,"",GOV,"",expired,2020-04-15
12380,NM,Grid Infrastructure Development and Support ,"The New Mexico Department of Energy, Minerals, and Natural Resources
will develop a grant program to support grid modernization technologies.
Technologies include advanced metering infrastructure, energy storage
systems, and electric vehicle charging systems. (Reference [New Mexico
Statutes](https://nmonesource.com/nmos/nmsa/en/nav_date.do) 71-11-1)
",,,false,7,Laws and Regulations,"",2020-03-10 22:05:06 UTC,,2023-04-25 00:00:00 UTC,,"",ELEC|PHEV,"",OTHER,OTHER,https://nmonesource.com/nmos/nmsa/en/nav_date.do,archived,2023-04-25
12383,WA,Plug-In Electric Vehicle (PEV) Charging Study Incentive - Tacoma Public Utility (TPU) ,"TPU is conducting a study to understand the charging patterns for
residential PEVs. In exchange for completion of surveys about PEV
charging and use, TPU customers may be eligible for an up to \$250
incentive per year. Eligible residential customers must own or lease a
PEV and own their own charging equipment. For more information, see the
TPU [EV Charging
Study](https://www.mytpu.org/community-environment/clean-renewable-energy/electric-vehicles/electric-vehicle-charging/)
website.
",,,false,73,Utility / Private Incentives,"",2020-04-07 15:58:31 UTC,,2022-04-11 00:00:00 UTC,,"",ELEC|PHEV,OTHER|RBATE,"",STATION|IND,"",archived,2022-04-11
12386,VA,Electric Vehicle (EV) Time-of-Use (TOU) Rate – Appalachian Power Company,"Appalachian Power Company offers a TOU rate to residential customers
that own an EV. Eligible customers must have a meter that is capable of
separately identifying EV usage. For more information, including billing
rates and additional service conditions, see the Appalachian Power
Company [Virginia Rates &
Tariffs](https://www.appalachianpower.com/account/bills/rates/apcoratestariffsva.aspx)
website. This service is experimental and only available until September
12, 2023.
",,,false,30,Utility / Private Incentives,"",2020-04-08 17:13:15 UTC,2023-09-12 00:00:00 UTC,,,"",ELEC|PHEV,TOU,"",IND,"",expired,2023-09-12
12388,UT,Residential Electric Vehicle Supply Equipment (EVSE) Rebate - Rocky Mountain Power,"Rocky Mountain Power provides rebates for residential customers for the
purchase of Level 2 EVSE. Level 2 EVSE purchased on or after January 1,
2020, are eligible for a rebate of 75% of equipment cost, up to \$200
per EVSE. Rebates are available on a first-come, first-served basis.
Additional terms and conditions apply. For more information, see the
Rocky Mountain Power Utah Electric Vehicle Incentives website.
",,,false,30,Utility / Private Incentives,"",2020-04-10 16:19:27 UTC,,2021-12-31 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,"",archived,2021-12-31
12389,UT,Residential Electric Vehicle Time of Use (TOU) Rate Pilot – Rocky Mountain Power,"Rocky Mountain Power offers a TOU rate to residential customers that own
plug-in electric vehicles. Residential customers that participate for
one year are eligible for a \$200 incentive. This program ends January
1, 2022. For more information, see the Rocky Mountain Power [Utah
Electric Vehicle
Incentives](https://www.rockymountainpower.net/savings-energy-choices/electric-vehicles.html)
website.
",,,false,34,Utility / Private Incentives,"",2020-04-10 16:42:09 UTC,2022-01-01 00:00:00 UTC,,,"",ELEC|PHEV,TOU,"",IND,"",expired,2022-01-01
12396,ID,Commercial Electric Vehicle (EV) Charging Station Incentive - Idaho Power,"Idaho Power offers business customers funding for the installation of
Level 2 EV charging stations for passenger EVs. Eligible customers may
receive funding for 50% of project costs, up to \$7,500 per site and
\$15,000 per applicant.

Additional terms and conditions apply. For more information, visit the
Idaho Power [EV Charging Station Incentive
Offering](https://www.idahopower.com/idaho-power-electric-vehicle-supply-equipment-incentive-offering/)
website.
",,,false,21,Utility / Private Incentives,"",2020-05-08 16:57:14 UTC,,2023-04-24 00:00:00 UTC,,"",ELEC|PHEV,OTHER|RBATE,"",STATION|FLEET,"",archived,2023-04-24
12410,GA,Electric Vehicle (EV) Residential Charging Station Rebate – Georgia Power,"Georgia Power offers residential customers a \$250 rebate for Level 2 EV
chargers installed between January 1, 2023, and December 31, 2023. For
more information, including eligible EV chargers and how to apply, see
the Georgia Power [Electric
Vehicles](https://www.georgiapower.com/electricvehicles) website.
",,,false,54,Utility / Private Incentives,"",2020-05-11 19:12:24 UTC,2021-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",IND,"",expired,2021-12-31
12428,VA,Electric Vehicle (EV) Charging Station Rebates - Dominion Energy,"Dominion Energy offers rebates to multi-family, workplace, and transit
customers for the purchase and make-ready costs of Level 2 and direct
current fast charging (DCFC) stations. The total number of rebates and
funding available are as follows:

::: {data-align=""center""}
  Customer                   EV Charging Station Technology   Number of Rebates Available   Total Funding Available
  -------------------------- -------------------------------- ----------------------------- -------------------------------------------------------------------
  Multi-Family               Level 2                          25                            \$4,000 for dual-port charging stations; \$11,000 for make-ready
  Workplace                  Level 2                          400                           \$2,700 for dual-port charging stations; \$11,000 for make-ready
  Transit                    DCFC                             30                            \$53,000 for dual-port charging stations; \$73,000 for make-ready
  All Commercial Customers   DCFC                             60                            \$35,000 for dual-port charging stations; \$73,000 for make-ready
:::

Rebates are awarded on a first-come, first served basis. For more
information, see the Dominion Energy [Powering Smart
Transportation](https://www.dominionenergy.com/virginia/save-energy/electric-vehicles/powering-smart-transportation)
website.
",,,false,20,Utility / Private Incentives,"",2020-07-11 04:37:30 UTC,2022-12-31 00:00:00 UTC,2023-02-02 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",FLEET|OTHER,"",archived,2023-02-02
12436,CO,Non-Residential Electric Vehicle (EV) Charging Station Rebate – Black Hills Energy,"Black Hills Energy offers rebates to non-residential customers for the
purchase and installation of Level 2 and direct current fast charging
(DCFC) stations. Rebates are available in the following amounts:

::: {data-align=""center""}
  Technology                   Customer Type               Rebate Amount
  -------------- ----------------------------------------- ----------------------------------------
  Level 2                     Non-residential              Up to \$2,000 per port
  Level 2         Government and non-profit organizations  Up to \$3,000 per port
  DCFC Level 3          Commercial - public access         Up to \$35,000 per EV charging station
:::

For more information, including application details, see the Black Hills
Energy [Commercial EV Charging
Rebate](https://www.blackhillsenergy.com/commercial-electric-vehicle-charging-rebate)
website.
",,,false,38,Utility / Private Incentives,"",2020-07-13 01:13:50 UTC,,2023-07-13 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|FLEET|GOV,"",archived,2023-07-13
12444,ME,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,42,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12445,MD,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,54,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12446,MA,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,35,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12447,NH,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,22,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12448,NJ,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,23,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
